,Zone,Code zone,Année,Produit,Code Produit,Disponibilité alimentaire (Kcal/personne/jour),Disponibilité de protéines en quantité (g/personne/jour),Exportations - Quantité,Importations - Quantité,Population totale,Production,Réserves,Stabilité politique,Revenu National Brut/hbt
1095,Nigéria,159,2018,Produits Animaux,2941,84,7.34,0,0,0,0,0,0.0,0.0
1096,Nigéria,159,2018,Produits Vegetaux,2903,2488,51.28,0,0,0,0,0,0.0,0.0
1097,Nigéria,159,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1975.8687940000002
1098,Nigéria,159,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-2.19,0.0
1099,Nigéria,159,2018,Viande de Volailles,2734,0,0.0,0,18,0,193,0,0.0,0.0
1100,Nioué,160,2018,Poulets,1057,0,0.0,0,0,0,0,18,0.0,0.0
1101,Norvège,162,2014,Population,2501,0,0.0,0,0,5142,0,0,0.0,0.0
1102,Norvège,162,2014,Produits Animaux,2941,1118,64.7,0,0,0,0,0,0.0,0.0
1103,Norvège,162,2014,Produits Vegetaux,2903,2349,46.47,0,0,0,0,0,0.0,0.0
1104,Norvège,162,2018,Population,2501,0,0.0,0,0,5338,0,0,0.0,0.0
1105,Norvège,162,2018,Poulets,1057,0,0.0,0,0,0,0,15598,0.0,0.0
1106,Norvège,162,2018,Produits Animaux,2941,1153,67.91,0,0,0,0,0,0.0,0.0
1107,Norvège,162,2018,Produits Vegetaux,2903,2218,45.52,0,0,0,0,0,0.0,0.0
1108,Norvège,162,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,84562.500172
1109,Norvège,162,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.15,0.0
1110,Norvège,162,2018,Viande de Volailles,2734,0,0.0,0,2,0,98,0,0.0,0.0
1111,Nouvelle-Calédonie,153,2014,Population,2501,0,0.0,0,0,268,0,0,0.0,0.0
1112,Nouvelle-Calédonie,153,2014,Produits Animaux,2941,769,52.52,0,0,0,0,0,0.0,0.0
1113,Nouvelle-Calédonie,153,2014,Produits Vegetaux,2903,2120,36.9,0,0,0,0,0,0.0,0.0
1114,Nouvelle-Calédonie,153,2018,Population,2501,0,0.0,0,0,280,0,0,0.0,0.0
1115,Nouvelle-Calédonie,153,2018,Poulets,1057,0,0.0,0,0,0,0,485,0.0,0.0
1116,Nouvelle-Calédonie,153,2018,Produits Animaux,2941,726,48.7,0,0,0,0,0,0.0,0.0
1117,Nouvelle-Calédonie,153,2018,Produits Vegetaux,2903,2100,35.97,0,0,0,0,0,0.0,0.0
1118,Nouvelle-Calédonie,153,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,36357.176766000004
1119,Nouvelle-Calédonie,153,2018,Viande de Volailles,2734,0,0.0,0,9,0,1,0,0.0,0.0
1120,Nouvelle-Zélande,156,2014,Population,2501,0,0.0,0,0,4568,0,0,0.0,0.0
1121,Nouvelle-Zélande,156,2014,Produits Animaux,2941,913,51.07,0,0,0,0,0,0.0,0.0
1122,Nouvelle-Zélande,156,2014,Produits Vegetaux,2903,2235,40.6,0,0,0,0,0,0.0,0.0
1123,Nouvelle-Zélande,156,2018,Population,2501,0,0.0,0,0,4743,0,0,0.0,0.0
1124,Nouvelle-Zélande,156,2018,Poulets,1057,0,0.0,0,0,0,0,24162,0.0,0.0
1125,Nouvelle-Zélande,156,2018,Produits Animaux,2941,898,51.57,0,0,0,0,0,0.0,0.0
1126,Nouvelle-Zélande,156,2018,Produits Vegetaux,2903,2293,42.44,0,0,0,0,0,0.0,0.0
1127,Nouvelle-Zélande,156,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,42666.098544
1128,Nouvelle-Zélande,156,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.54,0.0
1129,Nouvelle-Zélande,156,2018,Viande de Volailles,2734,0,0.0,23,1,0,232,0,0.0,0.0
1130,Népal,149,2014,Population,2501,0,0.0,0,0,26906,0,0,0.0,0.0
1131,Népal,149,2014,Produits Animaux,2941,203,12.77,0,0,0,0,0,0.0,0.0
1132,Népal,149,2014,Produits Vegetaux,2903,2511,58.45,0,0,0,0,0,0.0,0.0
1133,Népal,149,2018,Population,2501,0,0.0,0,0,28096,0,0,0.0,0.0
1134,Népal,149,2018,Poulets,1057,0,0.0,0,0,0,0,72245,0.0,0.0
1135,Népal,149,2018,Produits Animaux,2941,231,14.2,0,0,0,0,0,0.0,0.0
1136,Népal,149,2018,Produits Vegetaux,2903,2538,60.14,0,0,0,0,0,0.0,0.0
1137,Népal,149,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,946.462657
1138,Népal,149,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.63,0.0
1139,Népal,149,2018,Viande de Volailles,2734,0,0.0,0,0,0,60,0,0.0,0.0
1140,Oman,221,2014,Population,2501,0,0.0,0,0,4027,0,0,0.0,0.0
1141,Oman,221,2014,Produits Animaux,2941,634,44.76,0,0,0,0,0,0.0,0.0
1142,Oman,221,2014,Produits Vegetaux,2903,2356,42.52,0,0,0,0,0,0.0,0.0
1143,Oman,221,2018,Population,2501,0,0.0,0,0,4829,0,0,0.0,0.0
1144,Oman,221,2018,Poulets,1057,0,0.0,0,0,0,0,4857,0.0,0.0
1145,Oman,221,2018,Produits Animaux,2941,624,42.07,0,0,0,0,0,0.0,0.0
1146,Oman,221,2018,Produits Vegetaux,2903,2316,43.29,0,0,0,0,0,0.0,0.0
1147,Oman,221,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,18242.987766
1148,Oman,221,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.65,0.0
1149,Oman,221,2018,Viande de Volailles,2734,0,0.0,15,120,0,7,0,0.0,0.0
1150,Ouganda,226,2014,Population,2501,0,0.0,0,0,36912,0,0,0.0,0.0
1151,Ouganda,226,2014,Produits Animaux,2941,190,12.97,0,0,0,0,0,0.0,0.0
1152,Ouganda,226,2014,Produits Vegetaux,2903,1937,39.47,0,0,0,0,0,0.0,0.0
1153,Ouganda,226,2018,Population,2501,0,0.0,0,0,42729,0,0,0.0,0.0
1154,Ouganda,226,2018,Poulets,1057,0,0.0,0,0,0,0,36494,0.0,0.0
1155,Ouganda,226,2018,Produits Animaux,2941,189,12.25,0,0,0,0,0,0.0,0.0
1156,Ouganda,226,2018,Produits Vegetaux,2903,1792,34.69,0,0,0,0,0,0.0,0.0
1157,Ouganda,226,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,658.357987
1158,Ouganda,226,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.69,0.0
1159,Ouganda,226,2018,Viande de Volailles,2734,0,0.0,1,0,0,70,0,0.0,0.0
1160,Ouzbékistan,235,2014,Population,2501,0,0.0,0,0,30426,0,0,0.0,0.0
1161,Ouzbékistan,235,2014,Produits Animaux,2941,608,35.09,0,0,0,0,0,0.0,0.0
1162,Ouzbékistan,235,2014,Produits Vegetaux,2903,2356,57.61,0,0,0,0,0,0.0,0.0
1163,Ouzbékistan,235,2018,Population,2501,0,0.0,0,0,32476,0,0,0.0,0.0
1164,Ouzbékistan,235,2018,Poulets,1057,0,0.0,0,0,0,0,65619,0.0,0.0
1165,Ouzbékistan,235,2018,Produits Animaux,2941,602,35.73,0,0,0,0,0,0.0,0.0
1166,Ouzbékistan,235,2018,Produits Vegetaux,2903,2410,57.54,0,0,0,0,0,0.0,0.0
1167,Ouzbékistan,235,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1607.382408
1168,Ouzbékistan,235,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.28,0.0
1169,Ouzbékistan,235,2018,Viande de Volailles,2734,0,0.0,0,7,0,65,0,0.0,0.0
1170,Pakistan,165,2014,Population,2501,0,0.0,0,0,195305,0,0,0.0,0.0
1171,Pakistan,165,2014,Produits Animaux,2941,498,25.34,0,0,0,0,0,0.0,0.0
1172,Pakistan,165,2014,Produits Vegetaux,2903,1930,38.0,0,0,0,0,0,0.0,0.0
1173,Pakistan,165,2018,Population,2501,0,0.0,0,0,212228,0,0,0.0,0.0
1174,Pakistan,165,2018,Poulets,1057,0,0.0,0,0,0,0,1210000,0.0,0.0
1175,Pakistan,165,2018,Produits Animaux,2941,526,26.49,0,0,0,0,0,0.0,0.0
1176,Pakistan,165,2018,Produits Vegetaux,2903,1961,40.51,0,0,0,0,0,0.0,0.0
1177,Pakistan,165,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,1480.289836
1178,Pakistan,165,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-2.27,0.0
1179,Pakistan,165,2018,Viande de Volailles,2734,0,0.0,5,1,0,1396,0,0.0,0.0
1180,Palaos,180,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,13629.663905000001
1181,Palaos,180,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.86,0.0
1182,Palestine,299,2018,Poulets,1057,0,0.0,0,0,0,0,10838,0.0,0.0
1183,Palestine,299,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,3772.9556979999998
1184,Palestine,299,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.74,0.0
1185,Panama,166,2014,Population,2501,0,0.0,0,0,3901,0,0,0.0,0.0
1186,Panama,166,2014,Produits Animaux,2941,615,44.06,0,0,0,0,0,0.0,0.0
1187,Panama,166,2014,Produits Vegetaux,2903,2136,35.07,0,0,0,0,0,0.0,0.0
1188,Panama,166,2018,Population,2501,0,0.0,0,0,4177,0,0,0.0,0.0
1189,Panama,166,2018,Poulets,1057,0,0.0,0,0,0,0,26278,0.0,0.0
1190,Panama,166,2018,Produits Animaux,2941,619,42.74,0,0,0,0,0,0.0,0.0
1191,Panama,166,2018,Produits Vegetaux,2903,2232,37.64,0,0,0,0,0,0.0,0.0
1192,Panama,166,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,14171.49804
1193,Panama,166,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.28,0.0
1194,Panama,166,2018,Viande de Volailles,2734,0,0.0,1,21,0,209,0,0.0,0.0
1195,Papouasie-Nouvelle-Guinée,168,2014,Population,2501,0,0.0,0,0,7947,0,0,0.0,0.0
1196,Papouasie-Nouvelle-Guinée,168,2018,Population,2501,0,0.0,0,0,8606,0,0,0.0,0.0
1197,Papouasie-Nouvelle-Guinée,168,2018,Poulets,1057,0,0.0,0,0,0,0,4613,0.0,0.0
1198,Papouasie-Nouvelle-Guinée,168,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,2617.806533
1199,Papouasie-Nouvelle-Guinée,168,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.67,0.0
1200,Papouasie-Nouvelle-Guinée,168,2018,Viande de Volailles,2734,0,0.0,0,21,0,7,0,0.0,0.0
1201,Paraguay,169,2014,Population,2501,0,0.0,0,0,6600,0,0,0.0,0.0
1202,Paraguay,169,2014,Produits Animaux,2941,396,26.51,0,0,0,0,0,0.0,0.0
1203,Paraguay,169,2014,Produits Vegetaux,2903,2374,40.2,0,0,0,0,0,0.0,0.0
1204,Paraguay,169,2018,Population,2501,0,0.0,0,0,6956,0,0,0.0,0.0
1205,Paraguay,169,2018,Poulets,1057,0,0.0,0,0,0,0,21280,0.0,0.0
1206,Paraguay,169,2018,Produits Animaux,2941,387,28.08,0,0,0,0,0,0.0,0.0
1207,Paraguay,169,2018,Produits Vegetaux,2903,2381,41.31,0,0,0,0,0,0.0,0.0
1208,Paraguay,169,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,5663.980069
1209,Paraguay,169,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.12,0.0
1210,Paraguay,169,2018,Viande de Volailles,2734,0,0.0,5,1,0,74,0,0.0,0.0
1211,Pays-Bas,150,2014,Population,2501,0,0.0,0,0,16893,0,0,0.0,0.0
1212,Pays-Bas,150,2014,Produits Animaux,2941,1066,72.64,0,0,0,0,0,0.0,0.0
1213,Pays-Bas,150,2014,Produits Vegetaux,2903,2146,35.84,0,0,0,0,0,0.0,0.0
1214,Pays-Bas,150,2018,Population,2501,0,0.0,0,0,17060,0,0,0.0,0.0
1215,Pays-Bas,150,2018,Produits Animaux,2941,1155,69.81,0,0,0,0,0,0.0,0.0
1216,Pays-Bas,150,2018,Produits Vegetaux,2903,2142,36.88,0,0,0,0,0,0.0,0.0
1217,Pays-Bas,150,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,54035.857822000005
1218,Pays-Bas,150,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.87,0.0
1219,Pays-Bas,150,2018,Viande de Volailles,2734,0,0.0,1423,585,0,1074,0,0.0,0.0
1220,Philippines,171,2014,Population,2501,0,0.0,0,0,100513,0,0,0.0,0.0
1221,Philippines,171,2014,Produits Animaux,2941,395,25.6,0,0,0,0,0,0.0,0.0
1222,Philippines,171,2014,Produits Vegetaux,2903,2113,34.69,0,0,0,0,0,0.0,0.0
1223,Philippines,171,2018,Population,2501,0,0.0,0,0,106651,0,0,0.0,0.0
1224,Philippines,171,2018,Poulets,1057,0,0.0,0,0,0,0,175772,0.0,0.0
1225,Philippines,171,2018,Produits Animaux,2941,424,26.32,0,0,0,0,0,0.0,0.0
1226,Philippines,171,2018,Produits Vegetaux,2903,2238,36.22,0,0,0,0,0,0.0,0.0
1227,Philippines,171,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,3727.8658609999998
1228,Philippines,171,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-1.12,0.0
1229,Philippines,171,2018,Viande de Volailles,2734,0,0.0,1,282,0,1380,0,0.0,0.0
1230,Pologne,173,2014,Population,2501,0,0.0,0,0,38091,0,0,0.0,0.0
1231,Pologne,173,2014,Produits Animaux,2941,928,52.46,0,0,0,0,0,0.0,0.0
1232,Pologne,173,2014,Produits Vegetaux,2903,2486,47.96,0,0,0,0,0,0.0,0.0
1233,Pologne,173,2018,Population,2501,0,0.0,0,0,37922,0,0,0.0,0.0
1234,Pologne,173,2018,Poulets,1057,0,0.0,0,0,0,0,182200,0.0,0.0
1235,Pologne,173,2018,Produits Animaux,2941,1016,57.93,0,0,0,0,0,0.0,0.0
1236,Pologne,173,2018,Produits Vegetaux,2903,2521,47.66,0,0,0,0,0,0.0,0.0
1237,Pologne,173,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,14720.115006999999
1238,Pologne,173,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.55,0.0
1239,Pologne,173,2018,Viande de Volailles,2734,0,0.0,1150,77,0,2509,0,0.0,0.0
1240,Polynésie française,70,2014,Population,2501,0,0.0,0,0,272,0,0,0.0,0.0
1241,Polynésie française,70,2014,Produits Animaux,2941,874,64.78,0,0,0,0,0,0.0,0.0
1242,Polynésie française,70,2014,Produits Vegetaux,2903,2084,33.52,0,0,0,0,0,0.0,0.0
1243,Polynésie française,70,2018,Population,2501,0,0.0,0,0,278,0,0,0.0,0.0
1244,Polynésie française,70,2018,Poulets,1057,0,0.0,0,0,0,0,327,0.0,0.0
1245,Polynésie française,70,2018,Produits Animaux,2941,842,63.59,0,0,0,0,0,0.0,0.0
1246,Polynésie française,70,2018,Produits Vegetaux,2903,2069,32.69,0,0,0,0,0,0.0,0.0
1247,Polynésie française,70,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,21338.928122
1248,Polynésie française,70,2018,Viande de Volailles,2734,0,0.0,0,16,0,1,0,0.0,0.0
1249,Porto Rico,177,2018,Poulets,1057,0,0.0,0,0,0,0,15382,0.0,0.0
1250,Porto Rico,177,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,18597.586722
1251,Porto Rico,177,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.4,0.0
1252,Portugal,174,2014,Population,2501,0,0.0,0,0,10418,0,0,0.0,0.0
1253,Portugal,174,2014,Produits Animaux,2941,965,68.72,0,0,0,0,0,0.0,0.0
1254,Portugal,174,2014,Produits Vegetaux,2903,2411,42.4,0,0,0,0,0,0.0,0.0
1255,Portugal,174,2018,Population,2501,0,0.0,0,0,10256,0,0,0.0,0.0
1256,Portugal,174,2018,Produits Animaux,2941,1045,74.37,0,0,0,0,0,0.0,0.0
1257,Portugal,174,2018,Produits Vegetaux,2903,2435,42.58,0,0,0,0,0,0.0,0.0
1258,Portugal,174,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,22883.158516
1259,Portugal,174,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,1.14,0.0
1260,Portugal,174,2018,Viande de Volailles,2734,0,0.0,33,85,0,353,0,0.0,0.0
1261,Pérou,170,2014,Population,2501,0,0.0,0,0,30090,0,0,0.0,0.0
1262,Pérou,170,2014,Produits Animaux,2941,312,27.83,0,0,0,0,0,0.0,0.0
1263,Pérou,170,2014,Produits Vegetaux,2903,2426,47.31,0,0,0,0,0,0.0,0.0
1264,Pérou,170,2018,Population,2501,0,0.0,0,0,31989,0,0,0.0,0.0
1265,Pérou,170,2018,Poulets,1057,0,0.0,0,0,0,0,160659,0.0,0.0
1266,Pérou,170,2018,Produits Animaux,2941,339,29.78,0,0,0,0,0,0.0,0.0
1267,Pérou,170,2018,Produits Vegetaux,2903,2436,48.03,0,0,0,0,0,0.0,0.0
1268,Pérou,170,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,6512.0023630000005
1269,Pérou,170,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.26,0.0
1270,Pérou,170,2018,Viande de Volailles,2734,0,0.0,1,70,0,1582,0,0.0,0.0
1271,Qatar,179,2018,Poulets,1057,0,0.0,0,0,0,0,9465,0.0,0.0
1272,Qatar,179,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,69860.69015
1273,Qatar,179,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.68,0.0
1274,Roumanie,183,2014,Population,2501,0,0.0,0,0,20036,0,0,0.0,0.0
1275,Roumanie,183,2014,Produits Animaux,2941,900,51.39,0,0,0,0,0,0.0,0.0
1276,Roumanie,183,2014,Produits Vegetaux,2903,2516,53.26,0,0,0,0,0,0.0,0.0
1277,Roumanie,183,2018,Population,2501,0,0.0,0,0,19506,0,0,0.0,0.0
1278,Roumanie,183,2018,Poulets,1057,0,0.0,0,0,0,0,73289,0.0,0.0
1279,Roumanie,183,2018,Produits Animaux,2941,942,53.58,0,0,0,0,0,0.0,0.0
1280,Roumanie,183,2018,Produits Vegetaux,2903,2638,55.66,0,0,0,0,0,0.0,0.0
1281,Roumanie,183,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,11980.32842
1282,Roumanie,183,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.06,0.0
1283,Roumanie,183,2018,Viande de Volailles,2734,0,0.0,77,141,0,480,0,0.0,0.0
1284,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2014,Population,2501,0,0.0,0,0,65423,0,0,0.0,0.0
1285,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2014,Produits Animaux,2941,976,57.1,0,0,0,0,0,0.0,0.0
1286,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2014,Produits Vegetaux,2903,2400,44.64,0,0,0,0,0,0.0,0.0
1287,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2018,Population,2501,0,0.0,0,0,67142,0,0,0.0,0.0
1288,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2018,Poulets,1057,0,0.0,0,0,0,0,178000,0.0,0.0
1289,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2018,Produits Animaux,2941,968,57.96,0,0,0,0,0,0.0,0.0
1290,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2018,Produits Vegetaux,2903,2376,45.96,0,0,0,0,0,0.0,0.0
1291,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,42311.216297000006
1292,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.05,0.0
1293,Royaume-Uni de Grande-Bretagne et d'Irlande du Nord,229,2018,Viande de Volailles,2734,0,0.0,383,802,0,1939,0,0.0,0.0
1294,Rwanda,184,2014,Population,2501,0,0.0,0,0,11084,0,0,0.0,0.0
1295,Rwanda,184,2014,Produits Animaux,2941,101,7.83,0,0,0,0,0,0.0,0.0
1296,Rwanda,184,2014,Produits Vegetaux,2903,2113,52.71,0,0,0,0,0,0.0,0.0
1297,Rwanda,184,2018,Population,2501,0,0.0,0,0,12302,0,0,0.0,0.0
1298,Rwanda,184,2018,Poulets,1057,0,0.0,0,0,0,0,5442,0.0,0.0
1299,Rwanda,184,2018,Produits Animaux,2941,103,8.32,0,0,0,0,0,0.0,0.0
1300,Rwanda,184,2018,Produits Vegetaux,2903,2085,50.8,0,0,0,0,0,0.0,0.0
1301,Rwanda,184,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,744.6586990000001
1302,Rwanda,184,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.12,0.0
1303,Rwanda,184,2018,Viande de Volailles,2734,0,0.0,0,0,0,16,0,0.0,0.0
1304,République arabe syrienne,212,2018,Poulets,1057,0,0.0,0,0,0,0,16477,0.0,0.0
1305,République arabe syrienne,212,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,735.090894
1306,République arabe syrienne,212,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-2.74,0.0
1307,République centrafricaine,37,2014,Population,2501,0,0.0,0,0,4464,0,0,0.0,0.0
1308,République centrafricaine,37,2014,Produits Animaux,2941,231,17.95,0,0,0,0,0,0.0,0.0
1309,République centrafricaine,37,2014,Produits Vegetaux,2903,1538,25.82,0,0,0,0,0,0.0,0.0
1310,République centrafricaine,37,2018,Population,2501,0,0.0,0,0,4666,0,0,0.0,0.0
1311,République centrafricaine,37,2018,Poulets,1057,0,0.0,0,0,0,0,7740,0.0,0.0
1312,République centrafricaine,37,2018,Produits Animaux,2941,252,19.77,0,0,0,0,0,0.0,0.0
1313,République centrafricaine,37,2018,Produits Vegetaux,2903,1534,24.81,0,0,0,0,0,0.0,0.0
1314,République centrafricaine,37,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,475.04287
1315,République centrafricaine,37,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-2.28,0.0
1316,République centrafricaine,37,2018,Viande de Volailles,2734,0,0.0,0,5,0,7,0,0.0,0.0
1317,République de Corée,117,2014,Population,2501,0,0.0,0,0,50608,0,0,0.0,0.0
1318,République de Corée,117,2014,Produits Animaux,2941,576,45.55,0,0,0,0,0,0.0,0.0
1319,République de Corée,117,2014,Produits Vegetaux,2903,2757,49.85,0,0,0,0,0,0.0,0.0
1320,République de Corée,117,2018,Population,2501,0,0.0,0,0,51172,0,0,0.0,0.0
1321,République de Corée,117,2018,Poulets,1057,0,0.0,0,0,0,0,172993,0.0,0.0
1322,République de Corée,117,2018,Produits Animaux,2941,669,51.73,0,0,0,0,0,0.0,0.0
1323,République de Corée,117,2018,Produits Vegetaux,2903,2751,48.45,0,0,0,0,0,0.0,0.0
1324,République de Corée,117,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,33714.665933
1325,République de Corée,117,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.54,0.0
1326,République de Corée,117,2018,Viande de Volailles,2734,0,0.0,35,170,0,885,0,0.0,0.0
1327,République de Moldova,146,2014,Population,2501,0,0.0,0,0,4073,0,0,0.0,0.0
1328,République de Moldova,146,2014,Produits Animaux,2941,594,28.85,0,0,0,0,0,0.0,0.0
1329,République de Moldova,146,2014,Produits Vegetaux,2903,1754,32.66,0,0,0,0,0,0.0,0.0
1330,République de Moldova,146,2018,Population,2501,0,0.0,0,0,4052,0,0,0.0,0.0
1331,République de Moldova,146,2018,Poulets,1057,0,0.0,0,0,0,0,40000,0.0,0.0
1332,République de Moldova,146,2018,Produits Animaux,2941,597,30.27,0,0,0,0,0,0.0,0.0
1333,République de Moldova,146,2018,Produits Vegetaux,2903,1786,31.37,0,0,0,0,0,0.0,0.0
1334,République de Moldova,146,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,2989.2752140000002
1335,République de Moldova,146,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-0.35,0.0
1336,République de Moldova,146,2018,Viande de Volailles,2734,0,0.0,0,19,0,46,0,0.0,0.0
1337,République dominicaine,56,2014,Population,2501,0,0.0,0,0,10165,0,0,0.0,0.0
1338,République dominicaine,56,2014,Produits Animaux,2941,436,29.4,0,0,0,0,0,0.0,0.0
1339,République dominicaine,56,2014,Produits Vegetaux,2903,2331,30.16,0,0,0,0,0,0.0,0.0
1340,République dominicaine,56,2018,Population,2501,0,0.0,0,0,10627,0,0,0.0,0.0
1341,République dominicaine,56,2018,Poulets,1057,0,0.0,0,0,0,0,184574,0.0,0.0
1342,République dominicaine,56,2018,Produits Animaux,2941,490,33.48,0,0,0,0,0,0.0,0.0
1343,République dominicaine,56,2018,Produits Vegetaux,2903,2403,32.82,0,0,0,0,0,0.0,0.0
1344,République dominicaine,56,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,7127.017604000001
1345,République dominicaine,56,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,0.03,0.0
1346,République dominicaine,56,2018,Viande de Volailles,2734,0,0.0,6,57,0,349,0,0.0,0.0
1347,République démocratique du Congo,250,2018,Poulets,1057,0,0.0,0,0,0,0,18443,0.0,0.0
1348,République démocratique du Congo,250,2018,Revenu national brut par habitant,22039,0,0.0,0,0,0,0,0,0.0,551.119006
1349,République démocratique du Congo,250,2018,Stabilité politique et absence de violence/terrorisme (indice),21032,0,0.0,0,0,0,0,0,-2.12,0.0
1350,République démocratique populaire lao,120,2014,Population,2501,0,0.0,0,0,6640,0,0,0.0,0.0
1351,République démocratique populaire lao,120,2014,Produits Animaux,2941,266,18.99,0,0,0,0,0,0.0,0.0
1352,République démocratique populaire lao,120,2014,Produits Vegetaux,2903,2408,56.93,0,0,0,0,0,0.0,0.0
1353,République démocratique populaire lao,120,2018,Population,2501,0,0.0,0,0,7062,0,0,0.0,0.0
1354,République démocratique populaire lao,120,2018,Poulets,1057,0,0.0,0,0,0,0,39218,0.0,0.0
1355,République démocratique populaire lao,120,2018,Produits Animaux,2941,263,18.18,0,0,0,0,0,0.0,0.0
